time,tip_u_z,elbow_u_z
12.850000,-6.738673967091412,0.01570477169834377
12.860000,-6.761130026505465,0.03555565510317498
12.870000,-6.783290851875965,0.0552062148566467
12.880000,-6.805144765691987,0.07465960972329461
12.890000,-6.826685951703601,0.0939144502027581
12.900000,-6.847927968176093,0.1129714774452835
12.910000,-6.868893079168759,0.1318308092897415
12.920000,-6.889593817830854,0.1504839772234332
12.930000,-6.910029989287062,0.1689253946909139
12.940000,-6.930202423199978,0.1871582225923122
12.950000,-6.950124944369656,0.2051804176144818
12.960000,-6.969809277497766,0.2229870616232372
12.970000,-6.989248378693955,0.2405840872635819
12.980000,-7.008434848191965,0.2579800263074222
12.990000,-7.027375790989282,0.275170456243175
13.000000,-7.046080980718092,0.2921417164936809
13.010000,-7.064561754470258,0.3088832150685906
13.020000,-7.082835302715467,0.3253926545398713
13.030000,-7.100913594255688,0.3416771074805468
13.040000,-7.118797807591221,0.3577465747602872
13.050000,-7.13648507814862,0.373598938514315
13.060000,-7.153974019509089,0.3892233577616124
13.070000,-7.171265724555064,0.4046232423929096
13.080000,-7.188362396552777,0.4198095339498691
13.090000,-7.205268698183247,0.4347754743257597
13.100000,-7.221991110404742,0.4495066306089297
13.110000,-7.238533632897172,0.4639974524075553
13.120000,-7.254902228716269,0.4782453110694269
13.130000,-7.27110630357985,0.4922532121558402
13.140000,-7.287151043833108,0.5060335555669225
13.150000,-7.30304133224559,0.5195943945633567
13.160000,-7.318787805785656,0.532935501681263
13.170000,-7.334397629065839,0.5460548323213682
13.180000,-7.34986981965293,0.5589478864505428
13.190000,-7.365202894202958,0.5716101685088585
13.200000,-7.38040011450751,0.5840402064136138
13.210000,-7.395467475067507,0.5962364202703908
13.220000,-7.410404291708438,0.6081953701385386
13.230000,-7.425205379623963,0.6199115767076173
13.240000,-7.439873601144669,0.6313842297917872
13.250000,-7.454413904523391,0.6426243803025353
13.260000,-7.468830341226712,0.6536406021347911
13.270000,-7.483134827575505,0.6644288664364043
13.280000,-7.497334480330961,0.6749900214779414
13.290000,-7.511426752981199,0.6853335124742316
13.300000,-7.525417960393041,0.6954606008205084
13.310000,-7.539314789485323,0.7053647856836968
13.320000,-7.553112780238525,0.7150413689410131
13.330000,-7.566813194217785,0.7244876733600211
13.340000,-7.580416142305477,0.7337029403987455
13.350000,-7.593907970491065,0.742689338801109
13.360000,-7.607285429411752,0.7514497914732198
13.370000,-7.620563040843,0.7599864728456344
13.380000,-7.63375164083606,0.7683000334656569
13.390000,-7.646853387730149,0.7763895712543351
13.400000,-7.65986782521734,0.7842535474919018
13.410000,-7.672799709905637,0.7918913982981399
13.420000,-7.685660362510908,0.7993074904986333
13.430000,-7.698449314293784,0.8065080860487747
13.440000,-7.711153645410946,0.8134957773596692
13.450000,-7.723766255540427,0.8202745153315368
13.460000,-7.736283936161893,0.826849156151944
